event_id,permno,symbol,entry_date,block,cluster,title
EV-004971,13511,PANW,2016-04-06,2016-04,18,"Pacific Crest's Rob Owens Earlier Said 'We remain buyers' of Palo Alto Networks, Sees Co. as 'Still in High-Growth Mode'"
EV-004972,92203,LULU,2016-04-06,2016-04,10,Lululemon's Plan To Double Sales By 2020 Might Not Be Ambitious Enough
EV-004973,88360,MRVL,2016-04-06,2016-04,3,Mid-Day Market Update: Intercept Pharmaceuticals Gains Following Release of FDA Advisory Committee Documents; Godaddy Shares Decline
EV-004974,90215,CRM,2016-04-06,2016-04,14,What Is MetaMind? Salesforce's Latest Acquisition
EV-004975,91611,FSLR,2016-04-06,2016-04,10,"Solar City, First Solar Trade In Opposite Directions"
EV-004976,88360,MRVL,2016-04-06,2016-04,18,"Goldman Analysts Not Touching Marvell, Say Fundamentals Still Challenging"
EV-004977,81481,DLTR,2016-04-06,2016-04,11,The 30 Best Global Stock Ideas From RBC Capital Analysts
EV-004978,60097,MDT,2016-04-06,2016-04,10,"Harvard Senior Fellow, Ex-Medtronic Chairman Says He's 'Perplexed' By Disney"
EV-004979,15535,OLLI,2016-04-07,2016-04,6,"Earnings Scheduled For April 6, 2016"
EV-004980,53613,MU,2016-04-07,2016-04,11,Global Semiconductor Sales Fall 3.2% in February -DigiTimes
EV-004981,91611,FSLR,2016-04-07,2016-04,18,"Solar, Wind Energy Investment Remains Strong Despite Low Oil Prices -Bloomberg"
EV-004982,86580,NVDA,2016-04-07,2016-04,1,Nvidia Suit Says was Forced to Shut Icera Unit Due Qualcomm's 'Unlawful Abuse of Dominance'
EV-004983,86580,NVDA,2016-04-07,2016-04,14,Stifel Nicolaus Downgrades NVIDIA to Neutral
EV-004984,86580,NVDA,2016-04-07,2016-04,12,10 Stocks Moving In Wednesday's Pre-Market Session
EV-004985,88360,MRVL,2016-04-07,2016-04,7,"Deutsche Bank: Marvell Worth About $14 – $16 In A Takeout Scenario, Management Turnover A 'Positive Surprise'"
EV-004986,14040,S,2016-04-07,2016-04,2,S&P 500 Index Futures Trading Higher In Volatile Session
EV-004987,88360,MRVL,2016-04-07,2016-04,16,Standpoint Research Downgrades Marvell Technology Group to Hold
EV-004988,76279,MTRX,2016-04-07,2016-04,17,Matrix Service to Reduce Board Size From 8 To 7 Members When Paul Lackey Retires
EV-004989,91611,FSLR,2016-04-07,2016-04,11,Analyst On First Solar Short-Term Outlook: 'Meh'
EV-004990,60097,MDT,2016-04-07,2016-04,4,"FDA Has Approved Micra for Treatment of Heart Rhythm Disorders, Manufactured by Medtronic"
EV-004991,15535,OLLI,2016-04-07,2016-04,5,"Ollie's Bargain Outlet Holdings Reports Q4 EPS $0.31 vs. Est. $0.28, Rev. $243.4M vs. Est. $239.06M"
EV-004992,15535,OLLI,2016-04-07,2016-04,5,"Ollie's Bargain Outlet Holdings Sees FY17 Rev. $865-875M vs. Est. $872M, EPS $0.82-$0.84 vs. Est. $0.76"
EV-004993,42585,SJM,2016-04-07,2016-04,10,"JM Smucker Says Dennis Armstrong, SVP To Be Replaced By James Day"
EV-004994,87432,A,2016-04-07,2016-04,4,Agilent Subsidiary Dako Reports Commercial Availability Of New Lung Cancer Test In EU
EV-004995,14040,S,2016-04-07,2016-04,17,Sprint Signs $2.2B Deal For Sale & Lease-Back Of Certain Networks
EV-004996,86233,LEU,2016-04-07,2016-04,17,Centrus Energy Announces Stockholder Rights Plan
EV-004997,15535,OLLI,2016-04-08,2016-04,7,"JP Morgan Maintains Overweight on Ollie's Bargain Outlet, Raises PT to $26.00"
EV-004998,85390,PLCE,2016-04-08,2016-04,17,Goldman Sachs Favors Carter's Inc. Over Childrens Place
EV-004999,86233,LEU,2016-04-08,2016-04,17,Centrus Energy Provides Details on Stockholder Rights Plan -8A
EV-005000,14040,S,2016-04-08,2016-04,17,Sprint's $2.2 Billion Sale & Lease-Back Sent Shares Higher By Nearly 3% After Wednesday's Market Close
EV-005001,61241,AMD,2016-04-08,2016-04,17,Craig-Hallum Initiates Coverage on Advanced Micro Devices at Hold
EV-005002,61241,AMD,2016-04-08,2016-04,9,Benzinga's Top Initiations
EV-005003,91611,FSLR,2016-04-08,2016-04,2,Hit The TAN-ing Bed With This ETF Because Solar Stocks Are Cheap
EV-005004,85390,PLCE,2016-04-08,2016-04,10,Goldman Favors Carters Over Children's Place In Kids Apparel
EV-005005,92203,LULU,2016-04-08,2016-04,10,How Big Is Under Armour's Women's Biz Opportunity?
EV-005006,87432,A,2016-04-08,2016-04,17,Agilent Reports Deal with Applied Spectral Imaging for Co-Marketing of Fluorescence In Situ Hybridization
EV-005007,15535,OLLI,2016-04-08,2016-04,9,Benzinga's Volume Movers
EV-005008,92322,ULTA,2016-04-08,2016-04,10,Ulta Salon Spikes to High of $201.53 After-Hours
EV-005009,92322,ULTA,2016-04-08,2016-04,17,Ulta Beauty To Replace Tenet Healthcare In S&P 500
EV-005010,92322,ULTA,2016-04-08,2016-04,3,S&P Dow Jones Indices Announces Ulta to Replace Tenet Healthcare in S&P 500; Tenet to Replace Jarden in S&P MidCap 400
EV-005011,32651,HL,2016-04-11,2016-04,16,CIBC Downgrades Hecla Mining to Sector Performer
EV-005012,24441,CDE,2016-04-11,2016-04,16,CIBC Downgrades Coeur Mining to Sector Underperform
EV-005013,92322,ULTA,2016-04-11,2016-04,17,ULTA Salon Gains 4% As Company To Replace Tenet Healthcare In S&P 500 Index
EV-005014,92322,ULTA,2016-04-11,2016-04,12,10 Stocks Moving In Friday's Pre-Market Session
EV-005015,84519,CIEN,2016-04-11,2016-04,7,"Drexel Hamilton Initiates Coverage on Ciena at Buy, Announces $22.00 PT"
EV-005016,32651,HL,2016-04-11,2016-04,9,Benzinga's Top Downgrades
EV-005017,92322,ULTA,2016-04-11,2016-04,2,Stocks Hitting 52-Week Highs
EV-005018,92322,ULTA,2016-04-11,2016-04,9,Benzinga's Volume Movers
EV-005019,84519,CIEN,2016-04-11,2016-04,7,"Ciena Initiated With Buy, $22 Target At Drexel Hamilton"
EV-005020,14603,PAHC,2016-04-11,2016-04,4,FDA Takes Steps to Withdraw Approval Of The Swine Drug Carbadox Due To Safety Concerns
EV-005021,14603,PAHC,2016-04-11,2016-04,14,UPDATE: Carbadox was Previously Banned in Canada and the EU
EV-005022,86580,NVDA,2016-04-11,2016-04,14,New Research Shows Apple Working Heavily On Machine Learning Before WWDC 2016
EV-005023,84519,CIEN,2016-04-11,2016-04,10,"Drexel Hamilton Prefers Infinera Shares Over Oclaro, Lumentum In Optical Space"
EV-005024,12873,P,2016-04-11,2016-04,11,Historical Analysis: Do Returning Founder CEOs Boost A Company's Stock Price?
EV-005025,79881,URBN,2016-04-11,2016-04,11,Historical Analysis: Do Returning Founder CEOs Boost A Company's Stock Price?
EV-005026,32651,HL,2016-04-11,2016-04,11,"Friday's After-Hours Movers: Energy, Pharmaceuticals Active"
EV-005027,53613,MU,2016-04-11,2016-04,10,"Barron's Picks And Pans: Apple, Seagate Technology, Toll Brothers And More"
EV-005028,12008,DY,2016-04-12,2016-04,10,"Dycom Initiated By Stephens & Co At Overweight, PT $87"
EV-005029,88360,MRVL,2016-04-12,2016-04,12,10 Stocks Moving In Monday's Pre-Market Session
EV-005030,77699,FCEL,2016-04-12,2016-04,7,"Roth Capital Initiates Coverage on Fuelcell Energy at Buy, Announces $12.00 PT"
EV-005031,32651,HL,2016-04-12,2016-04,16,ScotiaBank Downgrades Hecla Mining to Underperform
EV-005032,15707,HPE,2016-04-12,2016-04,17,"Citi Steps To The Sidelines On Qlik Technologies, Explores Four Potential Acquirers"
EV-005033,12008,DY,2016-04-12,2016-04,9,Benzinga's Top Initiations
EV-005034,77699,FCEL,2016-04-12,2016-04,9,Benzinga's Top Initiations
EV-005035,77699,FCEL,2016-04-12,2016-04,7,"Roth Starts FuelCell Energy At Buy, $12 Target, Cites Anticipated Orders"
EV-005036,90215,CRM,2016-04-12,2016-04,0,Option Alert: CRM Apr16 74.0 Puts Sweep: 500 @  ASK  $0.67: 1005 traded vs 474 OI:  Earnings 5/18  $74.79 Ref
EV-005037,12008,DY,2016-04-12,2016-04,7,"Dycom Shares Initiated With Overweight Rating, $87 Target At Stephens"
EV-005038,18973,BRC,2016-04-12,2016-04,10,Brady Launches A New IES Electric Plug Lockout Device
EV-005039,13628,WDAY,2016-04-12,2016-04,17,Wellington Management Reports 10.03% Passive Stake in Workday in 13G
EV-005040,91611,FSLR,2016-04-12,2016-04,17,Indian Energy Minister Warns of 16 Solar Cases to be Filed Against US with WTO
EV-005041,13628,WDAY,2016-04-12,2016-04,14,"JMP Analyst On SAP Soft Pre-Announcement: There Could Be More, Watch Oracle"
EV-005042,14040,S,2016-04-12,2016-04,14,Report: Sprint May Not Sell BlackBerry's Latest Release
EV-005043,12873,P,2016-04-12,2016-04,18,Pandora Shares Spike to $8.30 After-Hours
EV-005044,12008,DY,2016-04-12,2016-04,7,"Canaccord Genuity Initiates Coverage on Dycom Industries at Buy, Announces $75.00 PT"
EV-005045,12873,P,2016-04-12,2016-04,2,Pandora Shares Spiking After Hours
EV-005046,12873,P,2016-04-12,2016-04,7,"Citigroup Initiates Coverage on Pandora Media at Buy, Announces $16.00 PT"
EV-005047,12873,P,2016-04-12,2016-04,18,"CItigroup Sees Pandora Well Positioned Now That Apple Radio Service Is Behind Paywall, Positive On Pandora's On-Demand Offering"
EV-005048,12873,P,2016-04-12,2016-04,18,Pandora Shares Trading Up ~1.85% Following Citigroup Initiation At Buy After Hours
EV-005049,12873,P,2016-04-12,2016-04,11,"After-Hours Recap: Index Movers, Alcoa's Earnings & More"
EV-005050,12873,P,2016-04-12,2016-04,10,Citi's Online Media Play: Pandora
EV-005051,12008,DY,2016-04-12,2016-04,11,Canaccord Lays Out The Case For Manufacturing Technology Stocks
EV-005052,90215,CRM,2016-04-13,2016-04,10,"Jim Cramer Advises His Viewers On Ford Motor Company, General Motors Company, Microsoft Corporation And salesforce.com, inc."
EV-005053,14609,SPWH,2016-04-13,2016-04,17,Sportsman's Warehouse Announces 5M Share Offering
EV-005054,86233,LEU,2016-04-13,2016-04,17,"Centrus, ConverDyn Sign Memorandum of Understanding To Explore Joint Sales, Development Opportunities"
EV-005055,13628,WDAY,2016-04-13,2016-04,17,Workday Names Robynne Sisco CFO
EV-005056,12873,P,2016-04-13,2016-04,18,Pandora +5 % @$8.59 Following Monday's Citi Initiation at Buy
EV-005057,12873,P,2016-04-13,2016-04,9,Benzinga's Top Initiations
EV-005058,12873,P,2016-04-13,2016-04,11,The Market In 5 Minutes: Are You Ready For Q2 Earnings Season?
EV-005059,83822,GES,2016-04-13,2016-04,2,Stocks Hitting 52-Week Lows
EV-005060,15707,HPE,2016-04-13,2016-04,18,"Global Equities Trip Chowdhry Says Juniper Networks Will Continue To Miss Expectation and Increase Layoffs, Just A Start For ""Old-World-Technology Sector"""
EV-005061,27828,HPQ,2016-04-13,2016-04,18,"Global Equities Trip Chowdhry Says Juniper Networks Will Continue To Miss Expectation and Increase Layoffs, Just A Start For ""Old-World-Technology Sector"""
EV-005062,85914,BBY,2016-04-13,2016-04,13,"Worst Performing Industries For April 12, 2016"
EV-005063,77462,M,2016-04-13,2016-04,15,Macy's Chief Marketing Officer Martine Reardon to Leave Company
EV-005064,27828,HPQ,2016-04-13,2016-04,10,Another Lackluster Quarter For PC Sales: Gartner
EV-005065,13511,PANW,2016-04-13,2016-04,14,Watch Network Stocks Following Concern Outlook From Juniper
EV-005066,53613,MU,2016-04-13,2016-04,17,Micron Technology Launches Accelerated Solutions For Open Source and Software-Defined Data Centers
EV-005067,15707,HPE,2016-04-13,2016-04,14,HP Enterprise: Vetr Top Raters Like Stock
EV-005068,13511,PANW,2016-04-13,2016-04,18,Sell-Side Reactions To Juniper's Q1 Warning
EV-005069,84519,CIEN,2016-04-13,2016-04,18,Sell-Side Reactions To Juniper's Q1 Warning
EV-005070,12873,P,2016-04-13,2016-04,7,Pandora Higher After Citi Initiates Coverage With A Buy Rating
EV-005071,14040,S,2016-04-13,2016-04,2,Morgan Stanley Says These 13 Stocks Have Near-Term Catalyst Potential
EV-005072,82598,NTAP,2016-04-13,2016-04,14,Bad Juniper Data Could Be An Omen For More Tech Layoffs
EV-005073,27828,HPQ,2016-04-13,2016-04,14,Bad Juniper Data Could Be An Omen For More Tech Layoffs
EV-005074,15707,HPE,2016-04-13,2016-04,14,Bad Juniper Data Could Be An Omen For More Tech Layoffs
EV-005075,32870,HRL,2016-04-14,2016-04,17,CLSA Assumes Hormel Foods at Underperform
EV-005076,92471,TITN,2016-04-14,2016-04,6,"Earnings Scheduled For April 13, 2016"
EV-005077,14040,S,2016-04-14,2016-04,16,Pacifc Crest Downgrades Sprint to Underweight
EV-005078,92471,TITN,2016-04-14,2016-04,5,"Titan Machinery Reports Q3 Adj. EPS $(1.31) vs $(0.14) Est., Sales $335.5M vs $291.9M Est."
EV-005079,92471,TITN,2016-04-14,2016-04,5,"Titan Machinery Reiterates FY17 Expectations Ag Same-Store Sales Down 13-18%, Construction Comps Flat, Int'l Comps Flat"
EV-005080,14040,S,2016-04-14,2016-04,9,Benzinga's Top Downgrades
EV-005081,86233,LEU,2016-04-14,2016-04,17,Morris Bawabeh Increases Stake in Centrus Energy to 25.8% from 24.5% Previous in 13D
EV-005082,91611,FSLR,2016-04-14,2016-04,9,Benzinga's Top Initiations
EV-005083,92322,ULTA,2016-04-14,2016-04,2,Stocks Hitting 52-Week Highs
EV-005084,14040,S,2016-04-14,2016-04,10,The Market In 5 Minutes
EV-005085,86233,LEU,2016-04-14,2016-04,17,Exclusive: Centrus Energy Investor Sees Bright Future
EV-005086,86580,NVDA,2016-04-14,2016-04,18,"Global Equities Trip Chowdhry Highlights Facebook & NVIDIA As Winners Of Facebook F8 Conference, Losers Are Old World Tech"
EV-005087,25320,CPB,2016-04-14,2016-04,13,"Worst Performing Industries For April 13, 2016"
EV-005088,14040,S,2016-04-14,2016-04,3,Mid-Day Market Update: Repros Therapeutics Jumps Following Encouraging Study Results; Clovis Oncology Shares Drop
EV-005089,78975,INTU,2016-04-14,2016-04,2,Was This Year's Tax Season A Success? Investors Won't Know For A While
EV-005090,14040,S,2016-04-14,2016-04,3,Mid-Afternoon Market Update: Dow Rises Over 1%; Medivation Shares Gain On Reported Pushback Of Sanofi Takeover Effort
EV-005091,53613,MU,2016-04-14,2016-04,10,"After-Hours Recap: Pier 1, Energy XXI, Tenet Healthcare, Seagate & More"
EV-005092,78975,INTU,2016-04-15,2016-04,7,"Brean Capital Initiates Coverage on Intuit at Buy, Announces $125.00 PT"
EV-005093,53613,MU,2016-04-15,2016-04,17,Micron Technology To Offer $1 Billion Senior Secured Notes Due 2023
EV-005094,14970,HUBS,2016-04-15,2016-04,17,BTIG Research Initiates Coverage on HubSpot at Neutral
EV-005095,92203,LULU,2016-04-15,2016-04,15,"Goldman Sachs Says NKE, UA, LULU, SKX Emergence As Largest Apparel/Footwear Brands Has Not Been Well Recognized In China"
EV-005096,78975,INTU,2016-04-15,2016-04,9,Benzinga's Top Initiations
EV-005097,93002,AVGO,2016-04-15,2016-04,11,"Apple Demand 'Cold As Ice' In Asia, iPhone Suppliers Face Risk Of Earnings Misses"
EV-005098,78975,INTU,2016-04-15,2016-04,14,Brean Slaps Buy Rating On Intuit; Business Driven By QuickBooks
EV-005099,92203,LULU,2016-04-15,2016-04,11,Do Burberry Earnings Forecast Trouble For Luxury Retailers?
EV-005100,88360,MRVL,2016-04-15,2016-04,13,"Worst Performing Industries For April 14, 2016"
EV-005101,77462,M,2016-04-15,2016-04,15,"The Talented Blonde, Kristin Bentz, Currently Live Tweeting from Global Retail Conference with Macy's CEO Terry Lundgren"
EV-005102,64785,AGX,2016-04-15,2016-04,5,"Argan Reports Q4 EPS $0.45 Vs Est $0.65, Sales $116M Vs Est $126.44M"
EV-005103,15707,HPE,2016-04-15,2016-04,11,Oppenheimer Initiates Coverage on Hewlett Packard at Outperform
EV-005104,81481,DLTR,2016-04-15,2016-04,11,The Best And Worst Stocks Of The 2008 Crash: What We Learned
EV-005105,60097,MDT,2016-04-15,2016-04,4,Medtronic Announces Initial Results and Pricing of Previously Announced Tender Offer -8K
EV-005106,53613,MU,2016-04-15,2016-04,18,"After-Hours Recap: Big Banks, Liquidity Services's DoD Deal, Haemonetics' CFO & More"
EV-005107,53613,MU,2016-04-18,2016-04,7,"Brean Capital Initiates Coverage on Micron Technology at Buy, Announces $14.00 PT"
EV-005108,91611,FSLR,2016-04-18,2016-04,18,"Goldman Sachs Favors SEDG, FSLR, CAFD, Says 'solar is more cost-competitive, demand is globally diverse and business models have evolved/improved'"
EV-005109,53613,MU,2016-04-18,2016-04,16,Raymond James Upgrades Micron Technology to Strong Buy
EV-005110,53613,MU,2016-04-18,2016-04,12,10 Stocks Moving In Friday's Pre-Market Session
EV-005111,53613,MU,2016-04-18,2016-04,7,"Brean Initiates Micron With Buy Rating, $14 Price Target"
EV-005112,53613,MU,2016-04-18,2016-04,9,Benzinga's Top Initiations
EV-005113,14040,S,2016-04-18,2016-04,17,Sprint Unveils LTE Plus In New York City
EV-005114,53613,MU,2016-04-18,2016-04,13,"Top Performing Industries For April 15, 2016"
EV-005115,77462,M,2016-04-18,2016-04,15,Macy's CEO on CNBC Says Open to All Possiblities to Maximize Real Estate Value
EV-005116,77462,M,2016-04-18,2016-04,15,Macy's CEO Says They Are Open To All Possibilities To Realize Real Estate Value on CNBC
EV-005117,93002,AVGO,2016-04-18,2016-04,0,Option Alert: SWEEP (SELL) - AVGO May 170 Call - 863 @ 1.371 in 3 orders. 863 traded. OI: 251
EV-005118,77462,M,2016-04-18,2016-04,16,Fitch Downgrades Macy's from BBB+ to BBB; Outlook Stable
EV-005119,88360,MRVL,2016-04-18,2016-04,17,"BoA Still Staying Away From Marvell, Warns Of Declining Assets And Limited Disclosures"
EV-005120,15643,RUN,2016-04-18,2016-04,17,How Can Vivint Solar Rebuild Value For Shareholders?
EV-005121,93002,AVGO,2016-04-18,2016-04,18,"Semi Equipment Stocks Under Pressure Over Last Few Mins Following Nikkei Report on iPhone Production; Watch Cirrus Logic, Skyworks, Qorvo, Avago"
EV-005122,93002,AVGO,2016-04-18,2016-04,11,Nikkei: Apple Will Continue Reduced Production Of iPhones
EV-005123,91611,FSLR,2016-04-19,2016-04,7,"Goldman Sachs Says New York's 2030 Target Of 50% Of Electricity Consumption Being Derived From Renewable Energy Is A Net Positive For SEDG, FSLR, CAFD, NYLD, NEP, ED"
EV-005124,93002,AVGO,2016-04-19,2016-04,17,Cowen & Company Initiates Coverage on Broadcom at Outperform
EV-005125,85631,ADSK,2016-04-19,2016-04,17,"Autodesk Acquires Solid Angle, Terms Not Disclosed; Not Expected To Have Impact On Autodesk Guidance Issued Feb. 25th 2016"
EV-005126,12873,P,2016-04-19,2016-04,10,Pandora Hits $2B In All-Time Royalties For Artists & Songwriters
EV-005127,82598,NTAP,2016-04-19,2016-04,9,Benzinga's Top Downgrades
EV-005128,93002,AVGO,2016-04-19,2016-04,9,Benzinga's Top Initiations
EV-005129,82598,NTAP,2016-04-19,2016-04,16,"NetApp Concerns Mount: Sterne Agee CRT Downgrades, Longbow Research Sees More Sales Disappointments Coming"
EV-005130,27828,HPQ,2016-04-19,2016-04,17,Open Text Signs Definitive Deal To Buy Some Customer Experience Software Assets of HP
EV-005131,87432,A,2016-04-19,2016-04,17,Agilent Technologies Unveils New Software To Help Researchers
EV-005132,12873,P,2016-04-19,2016-04,17,Pandora's CEO Says Its Milestone Royalty Payment Is 'Very Promising News' For The Industry
EV-005133,92203,LULU,2016-04-19,2016-04,10,Cramer: How To Play A Broken OPEC
EV-005134,93096,DG,2016-04-19,2016-04,18,"Amazon, Facebook, Blackstone Lead Morgan Stanley's '30 Picks For 2019' List"
EV-005135,85631,ADSK,2016-04-20,2016-04,13,"Benzinga's M&A Chatter for Monday April 18, 2016"
EV-005136,81481,DLTR,2016-04-20,2016-04,16,"Goldman Sachs Add Dollar Tree And TJX Cos To GS SUSTAIN List, Removes Mead Johnson From Focus List"
EV-005137,21055,GCO,2016-04-20,2016-04,16,Sterne Agee CRT Downgrades Genesco to Neutral
EV-005138,12873,P,2016-04-20,2016-04,16,Raymond James Downgrades Pandora Media to Market Perform
EV-005139,25320,CPB,2016-04-20,2016-04,11,New Guggenheim ETF Targets Optimized Large-Cap Diversity
EV-005140,12873,P,2016-04-20,2016-04,9,Benzinga's Top Downgrades
EV-005141,53613,MU,2016-04-20,2016-04,16,Pacific Crest Downgrades Micron Technology to Sector Weight
EV-005142,81481,DLTR,2016-04-20,2016-04,15,"Goldman Shuffles Consumer Focus List: Cuts Mead Johnson, Adds Dollar Tree And TJX Cos."
EV-005143,53613,MU,2016-04-20,2016-04,17,CORRECTION: Pacific Crest Assumes Micron Technology at Sector Weight
